EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-06000553	IRT 00559 = AE 2003, 01917 = AE 2007, +01692 = AE 2007, +01694	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	281	367	281	367	ordo decurionum;  ordo equester;  tituli honorarii;  tituli operum;  tria nomina;  viri	Dulciti // Aur(elio) Sempronio Sereno / e(quiti) R(omano) principali Alexandr(iae) / ob insigne et admirabile / studiorum ingenium / praeter dec(urionatuum) honorem / [e]t statuam apud se conloc(atam) / [e]tiam apud Lepcimag/[nenses	Dulciti Aur Sempronio Sereno e R principali Alexandr ob insigne et admirabile studiorum ingenium praeter dec honorem t statuam apud se conloc tiam apud Lepcimagnenses	Dulciti Aurelio Sempronio Sereno equiti Romano principali Alexandriae ob insigne et admirabile studiorum ingenium praeter decurionatuum honorem et statuam apud se conlocatam etiam apud Lepcimagnenses	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2198;IRT0559.html;HD045503			281 to 367
EDCS-71300300	IRT 00560 = AE 2014, 01479 = AE 2018, +01864	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	1	50	1	50	milites;  officium/professio;  ordo equester;  tituli honorarii;  tria nomina;  viri	L(ucio) Tettio C(ai) f(ilio) / Ho(ratia) Casto / tr(ibuno) mil(itum) leg(ionis) III Aug(ustae) / cives R[o]ma[n]i qui / Lepci n[e]gotian[t]ur	L Tettio C f Ho Casto tr mil leg III Aug cives R ma i qui Lepci n gotian ur	Lucio Tettio Cai filio Horatia Casto tribuno militum legionis III Augustae cives Romani qui Lepci negotiantur	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0560.html;HD059432			1 to 50
EDCS-06000555	IRT 00561 = LeptisMagna 00045	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	201	400	201	400	inscriptiones christianae;  nomen singulare;  ordo decurionum;  ordo equester;  tituli honorarii;  tria nomina;  viri	Consentii // L(ucio) Domitio Iusto / Aemiliano eq(uiti) R(omano) / v(iro) p(erfectissimo) curatori / rei publicae ob / eximium amorem / in patriam et / cives ex decreto / ordinis et suffra/giis populi civi ka/rissimo Lep(citani) publice	Consentii L Domitio Iusto Aemiliano eq R v p curatori rei publicae ob eximium amorem in patriam et cives ex decreto ordinis et suffragiis populi civi karissimo Lep publice	Consentii Lucio Domitio Iusto Aemiliano equiti Romano viro perfectissimo curatori rei publicae ob eximium amorem in patriam et cives ex decreto ordinis et suffragiis populi civi karissimo Lepcitani publice	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00045.jpg;$LeptisMagna_00045_1.jpg;$LeptisMagna_00045_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2191;IRT0561.html			201 to 400
EDCS-06000556	IRT 00562 = LeptisMagna 00040 = AE 1948, 00006a = AE 1952, +00173	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	355	361	355	361	inscriptiones christianae;  ordo equester;  tituli honorarii;  tituli operum;  tria nomina;  viri	Nilii Nili[i 3] // Vigiliis atque consilio domi forisque prae/stanti integritate praecipuo iustitia et iu/diciorum moderatione perpenso instaura/tori moenium publicorum ordinis ci(vi)umque om/nium salutis providentissimo custodi verita/tis honestatis et fidei amicissimo / Flavio Archontio Nilo v(iro) p(erfectissimo) comiti et praesidi / prov(inciae) Trip(olitanae) patrono optimo ob infinita eius be/neficia quibus vel separatim vel cum omni pro/vincia sublevati ac recreati Lepcimagnenses / gratulamur uno consensu ordinis viri / secundam statuam decreverunt eamque / propter praecipuum eius meritum singu/laremque praestantiam in Severiano / foro ad sempiternam posteritatis me/moriam constituendam curaverunt	Nilii Nili Vigiliis at que consilio domi foris que praestanti integritate praecipuo iustitia et iudiciorum moderatione perpenso instauratori moenium publicorum ordinis cium que omnium salutis providentissimo custodi veritatis honestatis et fidei amicissimo Flavio Archontio Nilo v p comiti et praesidi prov Trip patrono optimo ob infinita eius beneficia quibus vel separatim vel cum omni provincia sublevati ac recreati Lepcimagnenses gratulamur uno consensu ordinis viri secundam statuam decreverunt eam que propter praecipuum eius meritum singularem que praestantiam in Severiano foro ad sempiternam posteritatis memoriam constituendam curaverunt	Nilii Nilii Vigiliis at que consilio domi foris que praestanti integritate praecipuo iustitia et iudiciorum moderatione perpenso instauratori moenium publicorum ordinis civium que omnium salutis providentissimo custodi veritatis honestatis et fidei amicissimo Flavio Archontio Nilo viro perfectissimo comiti et praesidi provinciae Tripolitanae patrono optimo ob infinita eius beneficia quibus vel separatim vel cum omni provincia sublevati ac recreati Lepcimagnenses gratulamur uno consensu ordinis viri secundam statuam decreverunt eam que propter praecipuum eius meritum singularem que praestantiam in Severiano foro ad sempiternam posteritatis memoriam constituendam curaverunt	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IRT_00562.jpg;$LeptisMagna_00040.jpg;$LeptisMagna_00040_1.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2186;IRT0562.html;HD019674;1ae1948-10;1ae1948-11;1ae1952-56;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=562			355 to 361
EDCS-06000557	IRT 00563 = LeptisMagna 00039 = AE 1934, 00173 = AE 1948, 00006b = AE 1952, +00173	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	355	361	355	361	ordo equester;  tituli honorarii;  tituli operum;  tria nomina;  viri	Nilii // Vigiliis adque consilio domi f[o]risque pr[a]e/stanti integritate praecipuo iustitia / et iu[dic]i[o]rum mo[d]eratione perpenso / instauratori moenium publicorum / ordinis civi[umq]u[e omnium] salut[is pr]o/vide[ntissimo] custodi [veritatis honesta]/tis et fi[dei a]micissimo / Fl(avio) Archontio Nilo v(iro) p(erfectissimo) co[miti et p]raes[idi] / provi[nciae Trip(olitanae) patrono optimo ob infinita] / [eius beneficia quibus vel separat]im vel / cum omn[i p]rovincia su[ble]va[ti ac] recr{a}e/ati Lepcimagnenses gratula[mur un]o c[on]/sensu statuam decreverunt e[am]q[ue propter] / praecipuum eius meritum coloniae [ornatui] / censuerunt esse iungendam	Nilii Vigiliis ad que consilio domi f ris que pr estanti integritate praecipuo iustitia et iu i rum mo eratione perpenso instauratori moenium publicorum ordinis civi u salut ovide custodi tis et fi micissimo Fl Archontio Nilo v p co raes provi im vel cum omn rovincia su va recraeati Lepcimagnenses gratula o c sensu statuam decreverunt e q praecipuum eius meritum coloniae censuerunt esse iungendam	Nilii Vigiliis ad que consilio domi foris que praestanti integritate praecipuo iustitia et iudiciorum moderatione perpenso instauratori moenium publicorum ordinis civium que omnium salutis providentissimo custodi veritatis honestatis et fidei amicissimo Flavio Archontio Nilo viro perfectissimo comiti et praesidi provinciae Tripolitanae patrono optimo ob infinita eius beneficia quibus vel separatim vel cum omni provincia sublevati ac recreati Lepcimagnenses gratulamur uno consensu statuam decreverunt eam que propter praecipuum eius meritum coloniae ornatui censuerunt esse iungendam	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00039.jpg;$LeptisMagna_00039_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2185;IRT0563.html;HD019677;1ae1934-48;1ae1948-10;1ae1948-11;1ae1952-56;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=563			355 to 361
EDCS-06000558	IRT 00564 = LeptisMagna 00054 = AE 1929, 00002 = AE 2010, +01777	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	301	350	301	350	nomen singulare;  ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	Heraclii // Benignissimo viro princi/pali prudentissimo et integ<e=I>rr(imo) / T(ito) Fl(avio) Frontino Heraclio v(iro) p(erfectissimo) au/guri sacerd(oti) Lauren(tium) La<v=B>inat(i)um / IIviro ob diversarum volup/tatum exhibitiones adque / admirabilem ludorum / editionem amoremque / incomparabilem in pa/triam et cives suos suf(f)ra/gio quietissimi populi / et decreto splendidis/simi ordinis	Heraclii Benignissimo viro principali prudentissimo et integIrr T Fl Frontino Heraclio v p auguri sacerd Lauren LaBinatum II viro ob diversarum voluptatum exhibitiones ad que admirabilem ludorum editionem amorem que incomparabilem in patriam et cives suos sufragio quietissimi populi et decreto splendidissimi ordinis	Heraclii Benignissimo viro principali prudentissimo et integerrimo Tito Flavio Frontino Heraclio viro perfectissimo auguri sacerdoti Laurentium Lavinatium II viro ob diversarum voluptatum exhibitiones ad que admirabilem ludorum editionem amorem que incomparabilem in patriam et cives suos suffragio quietissimi populi et decreto splendidissimi ordinis	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00054.jpg;$LeptisMagna_00054_1.jpg;$LeptisMagna_00054_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2200;IRT0564.html;HD024253;1ae1929-01;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=564			301 to 350
EDCS-06000559	IRT 00565 = IRT-S, 00024 = LeptisMagna 00041 = Bergemann 00083 = AE 1952, 00173	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	355	378	355	378	inscriptiones christianae;  milites;  nomen singulare;  ordo decurionum;  ordo senatorius;  tituli honorarii;  tituli operum;  tria nomina;  viri	Nepotianii // Fl(avio) Nepotiano v(iro) p(erfectissimo) com(iti) et praesidi provin(ciae) Trip(olitanae) / iustitia et integritat<e=I> prae/cipuo moderatione ac benigni/tate praestantissimo abstinen/tiae et honestatis officiorumq(ue) / omnium cultori rei etiam mili/taris peritissimo armis consi/li(i)sq(ue) inco<m=N>parabili quod idem / ordines universosq(ue) provin/ciales iuridicendo fide beni/volentia multis beneficiis / cumulaverit quod barbaro/rum insolentiam exercitio / scientiae militaris a<t=D>trib(u)erit / quod limitis defensionem tui/tionemq(ue) perpetuam futuris etia(m) / temporibus munitam securamq(ue) / ab omni hostile incursione prae/stiterit quod civitatum moenia ope/rum instauratione vel novitate de/coraverit ordo civitatis Lepcimag(nensis) / cum populo statuam marmoream / ob haec merita decretis et suf(f)ragiis / concin{n}entibus conlocavit	Nepotianii Fl Nepotiano v p com et praesidi provin Trip iustitia et integritatI praecipuo moderatione ac benignitate praestantissimo abstinentiae et honestatis officiorumq omnium cultori rei etiam militaris peritissimo armis consilisq incoNparabili quod idem ordines universosq provinciales iuridicendo fide benivolentia multis beneficiis cumulaverit quod barbarorum insolentiam exercitio scientiae militaris aDtriberit quod limitis defensionem tuitionemq perpetuam futuris etia temporibus munitam securamq ab omni hostile incursione praestiterit quod civitatum moenia operum instauratione vel novitate decoraverit ordo civitatis Lepcimag cum populo statuam marmoream ob haec merita decretis et sufragiis concinnentibus conlocavit	Nepotianii Flavio Nepotiano viro perfectissimo comiti et praesidi provinciae Tripolitanae iustitia et integritate praecipuo moderatione ac benignitate praestantissimo abstinentiae et honestatis officiorum que omnium cultori rei etiam militaris peritissimo armis consiliis que incomparabili quod idem ordines universos que provinciales iuridicendo fide benivolentia multis beneficiis cumulaverit quod barbarorum insolentiam exercitio scientiae militaris attribuerit quod limitis defensionem tuitionem que perpetuam futuris etiam temporibus munitam securam que ab omni hostile incursione praestiterit quod civitatum moenia operum instauratione vel novitate decoraverit ordo civitatis Lepcimagnensis cum populo statuam marmoream ob haec merita decretis et suffragiis concinentibus conlocavit	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_EDCS-06000559.jpg;$LeptisMagna_00041.jpg;$LeptisMagna_00041_2.jpg;$LeptisMagna_00041_3.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2187;IRT0565.html;HD019184;1ae1952-55;1ae1952-56;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=565			355 to 378
EDCS-06000560	IRT 00566 = LeptisMagna 00037 = AE 1930, 00002	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	331	360	331	360	inscriptiones christianae;  nomen singulare;  ordo decurionum;  ordo equester;  tituli honorarii;  tituli operum;  tria nomina;  viri	Petasii // Eximiae integritatis et / inco<m=N>parabilis prudentiae / ac totius bonitatis viro / Fl(avio) Petasio v(iro) p(erfectissimo) ex praesidibus / provinciae Tripolitanae / ordo splendidissim<us=AE>/ civitatis Lepcimagnensis / decreto suo et populi / suf(f)ragiis memor me/ritorum in se ab eius prae/sentia conlatorum / statuam in foro novo Seve/riano ad perpetuitatis memo/riam patrono dignissimo // posuit	Petasii Eximiae integritatis et incoNparabilis prudentiae ac totius bonitatis viro Fl Petasio v p ex praesidibus provinciae Tripolitanae ordo splendidissim civitatis Lepcimagnensis decreto suo et populi sufragiis memor meritorum in se ab eius praesentia conlatorum statuam in foro novo Severiano ad perpetuitatis memoriam patrono dignissimo posuit	Petasii Eximiae integritatis et incomparabilis prudentiae ac totius bonitatis viro Flavio Petasio viro perfectissimo ex praesidibus provinciae Tripolitanae ordo splendidissimusE civitatis Lepcimagnensis decreto suo et populi suffragiis memor meritorum in se ab eius praesentia conlatorum statuam in foro novo Severiano ad perpetuitatis memoriam patrono dignissimo posuit	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00037.jpg;$LeptisMagna_00037_1.jpg;$LeptisMagna_00037_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2183;IRT0566.html;HD025560;1ae1930-02;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=566			331 to 360
EDCS-06000561	IRT 00567 = LeptisMagna 00056 = CCCA-05, 00049 = Actes-10, p 339 = AE 1929, 00003 = AE 1942/43, +00005 = AE 1950, 00151 = AE 1998, +01513 = AE 2010, +01777	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	301	350	301	350	inscriptiones christianae;  ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	[Heraclii(?)] // Uno eodemque anno / du(u)mviro Lepcimagn(ensium) / et sacerdoti prov(inciae) Trip(o)l(itanae) / innocentissimo viro / principali integerrimo / amatori patriae ac ci/vium suorum T(ito) Flavio / Vibiano v(iro) p(erfectissimo) fl(amini) p(er)p(etuo) et pont(ifici) / cur(atori) rei pub(licae) Lepcimagn(ensium) / sac(erdoti) Laur(entium) La<v=B>(inatium) et sac(erdoti) M(atris) d(eum) / praef(ecto) omnium sacr(orum) ob diversarum volup/tatum exhibitionem / et Libycarum ferarum X // ex populi suf(f)ragio et ordin(is) d(ecreto)	Uno eodem que anno dumviro Lepcimagn et sacerdoti prov Tripl innocentissimo viro principali integerrimo amatori patriae ac civium suorum T Flavio Vibiano v p fl pp et pont cur rei pub Lepcimagn sac Laur LaB et sac M d praef omnium sacr ob diversarum voluptatum exhibitionem et Libycarum ferarum X ex populi sufragio et ordin d	Heraclii Uno eodem que anno duumviro Lepcimagnensium et sacerdoti provinciae Tripolitanae innocentissimo viro principali integerrimo amatori patriae ac civium suorum Tito Flavio Vibiano viro perfectissimo flamini perpetuo et pontifici curatori rei publicae Lepcimagnensium sacerdoti Laurentium Lavinatium et sacerdoti Matris deum praefecto omnium sacrorum ob diversarum voluptatum exhibitionem et Libycarum ferarum X ex populi suffragio et ordinis decreto	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00056.jpg;$LeptisMagna_00056_1.jpg;$IRT_00567.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2202;IRT0567.html;HD021901;1ae1929-02;1ae1942-07;1ae1950-52;1ae1950-53;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=567			301 to 350
EDCS-06000562	IRT 00568 = LeptisMagna 00057 = CCCA-05, 00050 = AE 1998, +01513 = AE 2000, +00101 = AE 2010, +01777	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					inscriptiones christianae;  nomen singulare;  ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli sacri;  tria nomina;  viri	Heraclii // Ob augmenta mul/torum meritorum / adque eximi(i) amoris / erga patriam ad/que cives suos / T(ito) Flavio Vibiano / v(iro) p(erfectissimo) pont(ifici) fl(amini) p(er)p(etuo) sac(erdoti) / Laurent(i)um La<v=B>(i)n(a)t(ium) / sac(erdoti) M(atris) d(eum) praef(ecto) omni/um sacr(orum) duovir(o) sac(erdoti) prov(inciae) Tr(ipolitanae) // etiam hic ex suf(f)ragio populi / et decreto spl(endidissimi) ordin(is)	Heraclii Ob augmenta multorum meritorum ad que eximi amoris erga patriam ad que cives suos T Flavio Vibiano v p pont fl pp sac Laurentum LaBnt sac M d praef omnium sacr duovir sac prov Tr etiam hic ex sufragio populi et decreto spl ordin	Heraclii Ob augmenta multorum meritorum ad que eximii amoris erga patriam ad que cives suos Tito Flavio Vibiano viro perfectissimo pontifici flamini perpetuo sacerdoti Laurentium Lavinatium sacerdoti Matris deum praefecto omnium sacrorum duoviro sacerdoti provinciae Tripolitanae etiam hic ex suffragio populi et decreto splendidissimi ordinis	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00057.jpg;$IRT_00568.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2203;IRT0568.html;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=568			
EDCS-06000563	IRT 00570 = IRT-S, 00012 = LeptisMagna 00029 = AE 1957, 00236	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	361	380	361	380	ordo senatorius;  tituli honorarii;  tria nomina;  viri	[3]allometis // Praedicabilis in/tegritatis et benivoli / vigoris iustitiae singu/laris Flavio Victoriano / comiti [2] per Africam / quod defesso territorio / nimia incursatione ba[r]/barorum P[1]QV[3]NS[1]B[3] / excubiae [1]d[1]que [3]ente mo/deratione iudiciorum ob e[ius(?)] / tam rei publicae [3] / quam privatorum restit[uit] / etiam [3] Lepcim[agnens]/[es	allometis Praedicabilis integritatis et benivoli vigoris iustitiae singularis Flavio Victoriano comiti per Africam quod defesso territorio nimia incursatione ba barorum P QV NS B excubiae d que ente moderatione iudiciorum ob e tam rei publicae quam privatorum restit etiam Lepcim es	allometis Praedicabilis integritatis et benivoli vigoris iustitiae singularis Flavio Victoriano comiti per Africam quod defesso territorio nimia incursatione barbarorum P QV NS B excubiae d que ente moderatione iudiciorum ob eius tam rei publicae quam privatorum restituit etiam Lepcimagnenses	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00029.jpg;$LeptisMagna_00029_2.jpg;$LeptisMagna_00029_3.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2175;IRT0570.html;HD017444			361 to 380
EDCS-06000564	IRT 00571 = IRT-S, 00024 = LeptisMagna 00042 = AE 1954, 00201g = AE 1957, 00245	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	378	378	378	378	inscriptiones christianae;  ordo equester;  tituli honorarii;  tria nomina;  viri	[Be]nedictii v(iri) p(erfectissimi) / [ded]icata die VI Idu(u)m Iuniarum dd(ominis) nn(ostris) Valente VI et / Valentiniano II Augg(ustis) conss(ulibus) / [Fl(avio)] Vivio [Be]nedi[cto] / [v(iro) p(erfectissimo) p]raesidi pro[v(inciae) Trip(olitanae)] / te[n]aci iustitia[e in]/terpr{a}eti iur[is i]nno/centium [f]autori / vindici liber[t]atis no/xiorum omnium percus/sori ordo splen(didissimus) [ci]vit(atis) / Lepcimag[nensium 3 patro]/no C[3] / [3]POIGAV[3] / [3] dign(o?) et patr(ono?) VFI[	nedictii v p icata die VI Idum Iuniarum dd nn Valente VI et Valentiniano II Augg conss Vivio nedi raesidi pro te aci iustitia terpraeti iur nnocentium autori vindici liber atis noxiorum omnium percussori ordo splen vit Lepcimag no C POIGAV dign et patr VFI	Benedictii viri perfectissimi dedicata die VI Iduum Iuniarum ddominis nnostris Valente VI et Valentiniano II Auggustis conssulibus Flavio Vivio Benedicto viro perfectissimo praesidi provinciae Tripolitanae tenaci iustitiae interpreti iuris innocentium fautori vindici libertatis noxiorum omnium percussori ordo splendidissimus civitatis Lepcimagnensium patrono C POIGAV digno et patrono VFI	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00042.jpg;$LeptisMagna_00042_1.jpg;$LeptisMagna_00042_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2188;IRT0571.html;HD059435;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=571			378 to 378
EDCS-06000565	IRT 00572 = AE 1931, 00002 = AfrIt-1930-83 = AE 1954, 00201i = AE 2013, +01766	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	101	300	101	300	litterae erasae;  ordo equester;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	⟦[6]⟧ / ⟦[6]⟧ / ⟦[6]⟧ / ⟦[6]⟧ / ⟦[6]⟧ / [3 pra]ef(ecto) / vehiculorum proc(uratori) / XX(vicesimae) her(editatium) fratri pio / Fulvia Nepotilla so/ror cum Q(uinto) Ful/vio Didabibuliano(?) / marito et Q(uinto) Ful/vio Didabibu[l]ia/no(?) et / Q(uinto) Fulvio Seve[r]o / iuniore / sacerdotio Caeni/nense ornato / liberis posuit	⟦ ⟧ ⟦ ⟧ ⟦ ⟧ ⟦ ⟧ ⟦ ⟧ ef vehiculorum proc XX her fratri pio Fulvia Nepotilla soror cum Q Fulvio Didabibuliano marito et Q Fulvio Didabibu iano et Q Fulvio Seve o iuniore sacerdotio Caeninense ornato liberis posuit	⟦ ⟧ ⟦ ⟧ ⟦ ⟧ ⟦ ⟧ ⟦ ⟧ praefecto vehiculorum procuratori XX vicesimae hereditatium fratri pio Fulvia Nepotilla soror cum Quinto Fulvio Didabibuliano marito et Quinto Fulvio Didabibuliano et Quinto Fulvio Severo iuniore sacerdotio Caeninense ornato liberis posuit	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IRT_00572.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0572.html;HD025245;1ae1931-01			101 to 300
EDCS-06000566	IRT 00573	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					ordo equester;  tria nomina;  viri	I]ulius Ho[3] / [3] v(ir) p(erfectissimus) [ // ]s Cirta[	Iulius Ho v p s Cirta	Iulius Ho vir perfectissimus s Cirta	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0573.html;HD059436			
EDCS-06000567	IRT 00574 = LeptisMagna 00033 = AE 1948, 00038 = AntAfr-2022	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	324	326	324	326	inscriptiones christianae;  ordo decurionum;  ordo equester;  tituli honorarii;  tria nomina;  viri	Romulii // Ob tantam / moderatio/nem iudici/orum provi/sionesque sa/luberrimas / adque felici/tatem adven/tus eius Laena/tio Romulo v(iro) p(erfectissimo) / p(raesidi) p(rovinciae) Tripol(itanae) su/f(f)ragio quietis/simi populi et // dec(r)eto s(plendidissimi) o(rdinis) sum(p)tib(us) suis pos(uit)	Romulii Ob tantam moderationem iudiciorum provisiones que saluberrimas ad que felicitatem adventus eius Laenatio Romulo v p p p Tripol sufragio quietissimi populi et deceto s o sumtib suis pos	Romulii Ob tantam moderationem iudiciorum provisiones que saluberrimas ad que felicitatem adventus eius Laenatio Romulo viro perfectissimo praesidi provinciae Tripolitanae suffragio quietissimi populi et decreto splendidissimi ordinis sumptibus suis posuit	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00033.jpg;$LeptisMagna_00033_2.jpg;$LeptisMagna_00033_3.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0574.html;HD021543;1ae1948-18;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=574			324 to 326
EDCS-06000568	IRT 00575 = LeptisMagna 00038	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	331	360	331	360	nomen singulare;  ordo equester;  tituli honorarii;  tria nomina;  viri	Flavianii // Omnium virtutum expe/rientissimo viro ingeni/tae mansuetudinis et be/nignitate patientiae pollenti / iudiciorum aequissimo mode/ratori antistiti innocentiae / Magnio Aspero Flaviano v(iro) p(erfectissimo) praesi/di provinciae Tripolitanae Lepci/magnenses ob eius amorem in se / conlatum et integritatem perpen/sae(!) sibi cognitam patrono dig/nissimo famae et gloriae per/petuum testimonium posuerunt	Flavianii Omnium virtutum experientissimo viro ingenitae mansuetudinis et benignitate patientiae pollenti iudiciorum aequissimo moderatori antistiti innocentiae Magnio Aspero Flaviano v p praesidi provinciae Tripolitanae Lepcimagnenses ob eius amorem in se conlatum et integritatem perpensae sibi cognitam patrono dignissimo famae et gloriae perpetuum testimonium posuerunt	Flavianii Omnium virtutum experientissimo viro ingenitae mansuetudinis et benignitate patientiae pollenti iudiciorum aequissimo moderatori antistiti innocentiae Magnio Aspero Flaviano viro perfectissimo praesidi provinciae Tripolitanae Lepcimagnenses ob eius amorem in se conlatum et integritatem perpensae sibi cognitam patrono dignissimo famae et gloriae perpetuum testimonium posuerunt	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00038_1.jpg;$LeptisMagna_00038_2.jpg;$LeptisMagna_00038_3.jpg;$LeptisMagna_00038_4.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2184;IRT0575.html;HD059437			331 to 360
