EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-24502108	CIL 08, 23420	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tria nomina;  viri	Liciniae Q(uinti) fil(iae) / Antullae / M(arci) Minthoni / Tertulli ex d(ecreto) d(ecurionum) / p(ecunia) p(ublica)	Liciniae Q fil Antullae M Minthoni Tertulli ex d d p p	Liciniae Quinti filiae Antullae Marci Minthoni Tertulli ex decreto decurionum pecunia publica	lapis		35.8571565	9.2014433						
EDCS-24502109	CIL 08, 23421	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  ordo decurionum;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / [3]II fil(ius) Pap(iria) Tiprunitanus / [3] praef(ectus) i(ure) d(icundo) pro IIvir(o) / [3] XXXII Pomponia L(uci) fil(ia) / Saturnina uxor eius pia vix(it) ann(os) LII	D M s II fil Pap Tiprunitanus praef i d pro II vir XXXII Pomponia L fil Saturnina uxor eius pia vix ann LII	Dis Manibus sacrum II filius Papiria Tiprunitanus praefectus iure dicundo pro II viro XXXII Pomponia Luci filia Saturnina uxor eius pia vixit annos LII	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0052594			
EDCS-24502110	CIL 08, 23422 = MEFR-1990-639 = AE 1895, 00118 = AE 1997, +01589	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli operum;  tria nomina;  viri	Q(uintus) Vibius C(ai) fil(ius) Salaga conlatis omnibus impensis in hunc / idurionem mensam mihi et meis posui(t)	Q Vibius C fil Salaga conlatis omnibus impensis in hunc idurionem mensam mihi et meis posui	Quintus Vibius Cai filius Salaga conlatis omnibus impensis in hunc idurionem mensam mihi et meis posuit	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-30;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=23422			
EDCS-24502111	CIL 08, 23423 = Uthina-01, +00004	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]cum / [3]sitarn / [3]SDICCOI / [3]iagin[3]ur / [3 Ut]hin[a(?) 3] / [3]V[3]V[	cum sitarn SDICCOI iagin ur hin V V	cum sitarn SDICCOI iagin ur Uthina V V	lapis		35.8571565	9.2014433						
EDCS-24502112	CIL 08, 23424	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales	]IIXMIIR / [3]oacinas cum / [3]NCIIIIS tutam / [3]minianii [3]I / [3] sib[i 3] / [3]iuru[	IIXMIIR oacinas cum NCIIIIS tutam minianii I sib iuru	IIXMIIR oacinas cum NCIIIIS tutam minianii I sibi iuru	lapis		35.8571565	9.2014433						
EDCS-24502113	CIL 08, 23424a	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]for[	for	for	lapis		35.8571565	9.2014433						
EDCS-24502114	CIL 08, 23424b	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]P[	P	P	lapis		35.8571565	9.2014433						
EDCS-24502115	CIL 08, 23425	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	C(aius) Gessius / C(ai) f(ilius) Florus / domo Abel/lini vix(it) ann(os) / XLVIIII h(ic) s(itus) e(st)	C Gessius C f Florus domo Abellini vix ann XLVIIII h s e	Caius Gessius Cai filius Florus domo Abellini vixit annos XLVIIII hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502116	CIL 08, 23426 = ILTun-01, 00542	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Soboi Sern(i) [f(ilius)] / Midi(ditanus) vixit / an(n)os LXIII / hic sep(ultus) e(st)	Soboi Sern Midi vixit anos LXIII hic sep e	Soboi Serni filius Mididitanus vixit annos LXIII hic sepultus est	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0052606;bu_ILTun%26bibl_volume=%26bibl_subvolume=%26bibl_insc=542			
EDCS-24502117	CIL 08, 23428	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	] / vix(it) annis XLV / C(aius) Agr() Dia() d(e) s(ua) p(ecunia) c(uravit) f(aciendum)	vix annis XLV C Agr Dia d s p c f	vixit annis XLV Caius Agr Dia de sua pecunia curavit faciendum	lapis		35.8571565	9.2014433						
EDCS-24502118	CIL 08, 23428a	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	[Au]charia C(ai) f(ilia) / Quinta / pia vixit annis / [	charia C f Quinta pia vixit annis	Aucharia Cai filia Quinta pia vixit annis	lapis		35.8571565	9.2014433						
EDCS-24502119	CIL 08, 23429	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Antistius / Marinus vixi/t annis XLIII m(ensibus) / VI	D M s Antistius Marinus vixit annis XLIII m VI	Dis Manibus sacrum Antistius Marinus vixit annis XLIII mensibus VI	lapis		35.8571565	9.2014433						
EDCS-24502120	CIL 08, 23430 = Mactaris-02, 00014	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Antoni/us Cudu/dus vixit / annis XXVII	D M s Antonius Cududus vixit annis XXVII	Dis Manibus sacrum Antonius Cududus vixit annis XXVII	lapis		35.8571565	9.2014433						
EDCS-24502121	CIL 08, 23431 = Mactaris-02, 00010	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) // [3] Maior / [3 a]nnis LXXX // L(ucius) Antonius / Marcellus / vixit annis LV	D M s Maior nnis LXXX L Antonius Marcellus vixit annis LV	Dis Manibus sacrum Maior annis LXXX Lucius Antonius Marcellus vixit annis LV	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_CIL_08_23431.jpg				
EDCS-24502122	CIL 08, 23432 = Mactaris-02, 00013	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / L(ucius) Anto/nius M/aximus	D M s L Antonius Maximus	Dis Manibus sacrum Lucius Antonius Maximus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_23432.jpg;$CIL_08_23432_1.jpg;$CIL_08_23432_2.jpg				
EDCS-24502123	CIL 08, 23433 = ILTun-01, 00544 = Mactaris-02, 00011	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / L(ucius) Anton/ius Nar/izal // v(ixit) a(nnos) LXXXXV // D(is) M(anibus) s(acrum) / Octavia / Rufina / v(ixit) a(nnos) LXXVII	D M s L Antonius Narizal v a LXXXXV D M s Octavia Rufina v a LXXVII	Dis Manibus sacrum Lucius Antonius Narizal vixit annos LXXXXV Dis Manibus sacrum Octavia Rufina vixit annos LXXVII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_CIL_08_23433.jpg				
EDCS-24502124	CIL 08, 23434	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Antonia Maxima / vixit an(n)is XXVII / me(n)sibus III	D M s Antonia Maxima vixit anis XXVII mesibus III	Dis Manibus sacrum Antonia Maxima vixit annis XXVII mensibus III	lapis		35.8571565	9.2014433						
EDCS-24502125	CIL 08, 23435	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Antoni/a Saturn/ina pia v(i)xit / an(n)is XVIII	D M s Antonia Saturnina pia vxit anis XVIII	Dis Manibus sacrum Antonia Saturnina pia vixit annis XVIII	lapis		35.8571565	9.2014433						
EDCS-24502126	CIL 08, 23436 = Mactaris-02, 00008	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) <M=N>(anibus) s(acrum) / Antonia / Celin pia vixit / [3]X m(enses) II	D N s Antonia Celin pia vixit X m II	Dis Manibus sacrum Antonia Celin pia vixit X menses II	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_CIL_08_23436.jpg				
EDCS-24502127	CIL 08, 23437 = ZPE-156-309 = AE 2003, 01976	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Dis Manibus An/tullae Minthonia / Pastoris filia vixit annis / XXX Iulia Aufida Quinti / Aufidi filia vixit annis XI	Dis Manibus Antullae Minthonia Pastoris filia vixit annis XXX Iulia Aufida Quinti Aufidi filia vixit annis XI	Dis Manibus Antullae Minthonia Pastoris filia vixit annis XXX Iulia Aufida Quinti Aufidi filia vixit annis XI	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045451			
EDCS-24502128	CIL 08, 23438	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Apron[i]a / Prima h(ic) s(ita) e(st)	Apron a Prima h s e	Apronia Prima hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502129	CIL 08, 23439	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						Aqueli[3] / et[	Aqueli et	Aqueli et	lapis		35.8571565	9.2014433						
EDCS-24502130	CIL 08, 23440	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Aristobo/lus vixit{i} / a[n(n)os	D M s Aristobolus vixiti anos	Dis Manibus sacrum Aristobolus vixit annos	lapis		35.8571565	9.2014433						
EDCS-24502131	CIL 08, 23441 = Mactaris-01, 00005	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	M(arcus) Aufidius / Rogatus / pius vi<x=CS>it an/nis XXVII / h(ic) s(itus) e(st)	M Aufidius Rogatus pius viit annis XXVII h s e	Marcus Aufidius Rogatus pius vixSit annis XXVII hic situs est	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ER_Mactaris-01_00005.jpg;$CIL_08_23441.jpg;$CIL_08_23441_1.jpg				
EDCS-24502132	CIL 08, 23442	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Aufidia Sil/vana v(ixit) / an(n)is // Marau / Chubudis f(ilius) / v(ixit) a(nnos) LXXXII / h(ic) s(itus) e(st)	Aufidia Silvana v anis Marau Chubudis f v a LXXXII h s e	Aufidia Silvana vixit annis Marau Chubudis filius vixit annos LXXXII hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502133	CIL 08, 23443	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	[3 A]ufidius Iu/stus pius vixit an/nis LXXX est / Tu[3] / vix(it) an(nos) LXXXV	ufidius Iustus pius vixit annis LXXX est Tu vix an LXXXV	Aufidius Iustus pius vixit annis LXXX est Tu vixit annos LXXXV	lapis		35.8571565	9.2014433						
EDCS-24502134	CIL 08, 23444 = Mactaris-01, 00027	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Aula Zdr/umae Ami/caris pia v(ixit) a(nnos) / LXX	Aula Zdrumae Amicaris pia v a LXX	Aula Zdrumae Amicaris pia vixit annos LXX	lapis		35.8571565	9.2014433						
EDCS-24502135	CIL 08, 23444a = ILTun-01, 00545 = Mactaris-01, 00013	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  praenomen et nomen;  tituli sepulcrales;  viri	M(arcus) Bennius Extri/cati f(ilius) vixit an(nos) VIIII / h(ic) s(itus) e(st)	M Bennius Extricati f vixit an VIIII h s e	Marcus Bennius Extricati filius vixit annos VIIII hic situs est	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_23444a.jpg				
EDCS-24502136	CIL 08, 23445	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Cecilia Qu(inti) / f(ilia) Soluta / pia vixit / an(nos) LXV / h(ic) s(ita) e(st)	Cecilia Qu f Soluta pia vixit an LXV h s e	Cecilia Quinti filia Soluta pia vixit annos LXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502137	CIL 08, 23446	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					praenomen et nomen;  tituli sepulcrales;  viri	Caius Lus/celus pius vix(it) / an(n)is XXXXXV / h(ic) s(itus) e(st)	Caius Luscelus pius vix anis XXXXXV h s e	Caius Luscelus pius vixit annis XXXXXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502138	CIL 08, 23447	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Q(uinto) Camellio Op/tato Fausto / vixit an(nos) LVII / et Flavia Pri/mae par(entibus) piis(simis) // vix(it) an(nos) LXXXXVII // Camelli Faustus / et C{a}eler fec(erunt)	D M s Q Camellio Optato Fausto vixit an LVII et Flavia Primae par piis vix an LXXXXVII Camelli Faustus et Caeler fec	Dis Manibus sacrum Quinto Camellio Optato Fausto vixit annos LVII et Flavia Primae parentibus piissimis vixit annos LXXXXVII Camelli Faustus et Celer fecerunt	lapis		35.8571565	9.2014433						
EDCS-24502139	CIL 08, 23448	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	[D(is) M(anibus)] s(acrum) / Casus O/noratus / v(ixit) a(nnos) XVIII / h(ic) s(itus) e(st)	s Casus Onoratus v a XVIII h s e	Dis Manibus sacrum Casus Onoratus vixit annos XVIII hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502140	CIL 08, 23449	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Cassia C(ai) f(ilia) / Potita / vix(it) a(nnos) XXV / h(ic) s(ita) e(st)	Cassia C f Potita vix a XXV h s e	Cassia Cai filia Potita vixit annos XXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502141	CIL 08, 23450	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	Cassia / Roga/ta pia / vixit / annis / LXXX / h(ic) s(ita) e(st) // Ti(berius) Clau/dius Fa/ustus / pius / vixit / annis / LXXXXI / h(ic) s(itus) e(st)	Cassia Rogata pia vixit annis LXXX h s e Ti Claudius Faustus pius vixit annis LXXXXI h s e	Cassia Rogata pia vixit annis LXXX hic sita est Tiberius Claudius Faustus pius vixit annis LXXXXI hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502142	CIL 08, 23451	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	] / COLR[3]/us Celsus / vixit annis / XXXV	COLR us Celsus vixit annis XXXV	COLR us Celsus vixit annis XXXV	lapis		35.8571565	9.2014433						
EDCS-24502143	CIL 08, 23452	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  viri	Chubud Masm/aconis f(ilius) p(ius) vixit / annis LXXV h(ic) s(itus) e(st)	Chubud Masmaconis f p vixit annis LXXV h s e	Chubud Masmaconis filius pius vixit annis LXXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502144	CIL 08, 23453	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Claudia / Tertulla / pia vix(it) an(nos) / XIIII h(ic) s(ita) e(st)	Claudia Tertulla pia vix an XIIII h s e	Claudia Tertulla pia vixit annos XIIII hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502145	CIL 08, 23454	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					praenomen et nomen;  tituli sepulcrales;  viri	L(ucius) Coelius / pius vix(it) / annis LXV / h(ic) s(itus) e(st)	L Coelius pius vix annis LXV h s e	Lucius Coelius pius vixit annis LXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502146	CIL 08, 23455 = Mactaris-01, 00015	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  viri	Cornelius / p(ius) v(ixit) an(nos) / XXV h(ic) s(itus) / e(st)	Cornelius p v an XXV h s e	Cornelius pius vixit annos XXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502147	CIL 08, 23456	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres	C]ornelia M[	Cornelia M	Cornelia M	lapis		35.8571565	9.2014433						
EDCS-24502148	CIL 08, 23457	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tria nomina;  viri	Q(uintus) C() B()	Q C B	Quintus C B	lapis		35.8571565	9.2014433						
EDCS-24502149	CIL 08, 23458	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	[C]utia Tert/ulla pia / vixit ann/is XXXV / h(ic) s(ita) e(st)	utia Tertulla pia vixit annis XXXV h s e	Cutia Tertulla pia vixit annis XXXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502150	CIL 08, 23459	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					praenomen et nomen;  tituli sepulcrales;  viri	T(ito) Egnatio / h(ic) s(itus) est	T Egnatio h s est	Tito Egnatio hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502151	CIL 08, 23460	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / L(ucius) Egnatius / Birzilian/us v(ixit) a(nnos) XXX	D M s L Egnatius Birzilianus v a XXX	Dis Manibus sacrum Lucius Egnatius Birzilianus vixit annos XXX	lapis		35.8571565	9.2014433						
EDCS-24502152	CIL 08, 23461	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Q(uintus) Egnatius / Optatus / Q(uinti) Egnat(i) Rogat(i) / fil(ius) v(ixit) a(nnos) XXX / h(ic) s(itus) e(st)	D M s Q Egnatius Optatus Q Egnat Rogat fil v a XXX h s e	Dis Manibus sacrum Quintus Egnatius Optatus Quinti Egnati Rogati filius vixit annos XXX hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502153	CIL 08, 23462	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales	] L(uci) f(ili) [3] / [3]vic[3] / ann(os) / LXV / (h)oris [	L f vic ann LXV oris	Luci fili vic annos LXV horis	lapis		35.8571565	9.2014433						
EDCS-24502154	CIL 08, 23462a	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	]/vis Felix pie vix[it] / [annos] LX h(ic) s(itus) e(st)	vis Felix pie vix LX h s e	vis Felix pie vixit annos LX hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502155	CIL 08, 23463	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  viri	Felix Sat(urni) / filius vixit / annis III	Felix Sat filius vixit annis III	Felix Saturni filius vixit annis III	lapis		35.8571565	9.2014433						
EDCS-24502156	CIL 08, 23464 = AE 2020, +00063	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Flavius Adventus / pius vixit ann(os) LXV / Minucia Amanda uxor / eius sua pecunia sibi et ma/rito suo arulam in solo suo / posuit h(ic) s(itus) e(st)	D M s Flavius Adventus pius vixit ann LXV Minucia Amanda uxor eius sua pecunia sibi et marito suo arulam in solo suo posuit h s e	Dis Manibus sacrum Flavius Adventus pius vixit annos LXV Minucia Amanda uxor eius sua pecunia sibi et marito suo arulam in solo suo posuit hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502157	CIL 08, 23465	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  viri	For]/tunata / [6]/[n]am / [Ph]amo / vixit / annis / L / fecit mari/to suo / h(ic) s(itus) e(st)	Fortunata am amo vixit annis L fecit marito suo h s e	Fortunata nam Phamo vixit annis L fecit marito suo hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502158	CIL 08, 23466	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  viri	]ius Vic[3] / [3]s vixit [3] / [annos] LXVII [3] / [3 F]ortuna[t 3] / [3 vi]xit [	ius Vic s vixit LXVII ortuna xit	ius Vic s vixit annos LXVII Fortunat vixit	lapis		35.8571565	9.2014433						
EDCS-24502159	CIL 08, 23467	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales	] / I[3] / Fortuna/ta vix(it) an(nos) / LXXX	I Fortunata vix an LXXX	I Fortunata vixit annos LXXX	lapis		35.8571565	9.2014433						
EDCS-24502160	CIL 08, 23468	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	[G]argilia Saturni[na] / pia vixi[t] / annis LXXXXVI[3] / h(ic) s(ita) e(st)	argilia Saturni pia vixi annis LXXXXVI h s e	Gargilia Saturnina pia vixit annis LXXXXVI hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502161	CIL 08, 23469 = ILTun-01, 00546	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / L(ucius) Geminiu[s] / Felix vix(it) / an(nos) LXXIII	D M s L Geminiu Felix vix an LXXIII	Dis Manibus sacrum Lucius Geminius Felix vixit annos LXXIII	lapis		35.8571565	9.2014433						
EDCS-24502162	CIL 08, 23470	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales	D(is) M(anibus) sac(rum) / Grania Pau/[	D M sac Grania Pau	Dis Manibus sacrum Grania Pau	lapis		35.8571565	9.2014433						
EDCS-24502163	CIL 08, 23471	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					viri	] Honorati f(ili) [	Honorati f	Honorati fili	lapis		35.8571565	9.2014433						
EDCS-24502164	CIL 08, 23472	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales;  viri	Dis Manibus sac(rum) / Ia<n=M>uaria Fortu/nati filia pia vix/it an(n)is XXXV / h(ic) s(ita) e(st)	Dis Manibus sac IaMuaria Fortunati filia pia vixit anis XXXV h s e	Dis Manibus sacrum Ianuaria Fortunati filia pia vixit annis XXXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502165	CIL 08, 23474	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Q(uintus) Instius / Maca vixit / an(n)is LXX	Q Instius Maca vixit anis LXX	Quintus Instius Maca vixit annis LXX	lapis		35.8571565	9.2014433						
EDCS-24502166	CIL 08, 23475	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	C(aius) Iulius / Felicianus / vixit annis / II h(ic) s(itus) e(st)	C Iulius Felicianus vixit annis II h s e	Caius Iulius Felicianus vixit annis II hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502167	CIL 08, 23476	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Iul(ius) Felix Sabinus Maximus Vic/toricus monumentum suis / pecuniis fecerunt sibi et suis	Iul Felix Sabinus Maximus Victoricus monumentum suis pecuniis fecerunt sibi et suis	Iulius Felix Sabinus Maximus Victoricus monumentum suis pecuniis fecerunt sibi et suis	lapis		35.8571565	9.2014433						
EDCS-24502168	CIL 08, 23477	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Iul(ius) Maximus / Magnianus / vi{c}x(it) p(ius) an(nos) XLVIII / m(enses) V d(ies) XX / h(ic) s(itus) e(st)	D M s Iul Maximus Magnianus vicx p an XLVIII m V d XX h s e	Dis Manibus sacrum Iulius Maximus Magnianus vixit pius annos XLVIII menses V dies XX hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502169	CIL 08, 23478	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	C(aius) Iulius / Opta[tus] / vixit an(nos) / L / h(ic) s(itus) e(st)	C Iulius Opta vixit an L h s e	Caius Iulius Optatus vixit annos L hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502170	CIL 08, 23479	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / C(aius) Iulius Sa/[tur]nin[u]s Mari/anus vixit / an(n)is LXXV h(ic) s(itus) e(st)	D M s C Iulius Sa nin s Marianus vixit anis LXXV h s e	Dis Manibus sacrum Caius Iulius Saturninus Marianus vixit annis LXXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502171	CIL 08, 23480	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Iulius Secu[n]/dianus N[3] vi/xit an(nos) LX / h(ic) s(itus) e(st) / D(is) M(anibus) s(acrum) / M[	D M s Iulius Secu dianus N vixit an LX h s e D M s M	Dis Manibus sacrum Iulius Secundianus N vixit annos LX hic situs est Dis Manibus sacrum M	lapis		35.8571565	9.2014433						
EDCS-24502172	CIL 08, 23481	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Iulius Sy<ri=IR>us / Tittalus vixit / annis ZV(!) / m(ense) I d(ie) XI	D M s Iulius Syus Tittalus vixit annis ZV m I d XI	Dis Manibus sacrum Iulius SyriRus Tittalus vixit annis ZV mense I die XI	lapis		35.8571565	9.2014433						
EDCS-24502173	CIL 08, 23482	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres	]na / [3 I]ulia / [3]it / [3]e	na ulia it e	na Iulia it e	lapis		35.8571565	9.2014433						
